ID,Pressure,Sack,SnapToThrowTime,Down,ToGo,TotalToGo,Formation,EPA,PasserStrength,BlockerStrength,DefenderStrength
26604,1,0,2.701,1,10,54,4-3,0.060398,0.02535778839844347,0.038755289723973546,0.0185069413886586
26606,0,0,1.967,3,2,46,0-0,1.260677,0.02535778839844347,0.038755289723973546,0.023668742441333716
26607,0,0,2.3,1,10,34,4-3,1.178131,0.02535778839844347,0.038755289723973546,0.017189465673894344
26610,0,0,1.833,1,10,70,4-3,0.813079,0.03796216075595333,0.030315339843189577,0.022569015950471193
26611,0,0,2.432,2,1,61,3-4,0.246064,0.03796216075595333,0.030315339843189577,0.022336446374212456
26612,1,0,2.733,1,10,51,3-4,0.751038,0.03796216075595333,0.030315339843189577,0.022336446374212456
26613,0,0,2.633,1,10,36,3-4,0.742631,0.03796216075595333,0.030315339843189577,0.022336446374212456
26614,0,0,2.3,1,10,23,3-4,-0.366524,0.03796216075595333,0.030315339843189577,0.02079826522965402
26627,0,0,3.233,3,8,77,0-0,-3.179932,0.02535778839844347,0.038755289723973546,0.034916233568253206
26628,0,0,2.201,1,10,31,4-3,0.146163,0.03796216075595333,0.030315339843189577,0.022084603586550816
26630,0,0,1.901,3,3,24,3-4,-1.131121,0.03796216075595333,0.030315339843189577,0.010872581326308249
26635,1,0,4.966,2,10,79,3-4,-0.615247,0.02535778839844347,0.038755289723973546,0.011225212220452089
26636,1,1,3.467,3,10,79,0-0,-4.024372,0.02535778839844347,0.038755289723973546,0.020649423544268422
26642,0,0,2.299,1,10,75,3-4,0.587494,0.02535778839844347,0.038755289723973546,0.023668742441333716
26645,1,0,2.633,1,10,39,3-4,-0.536451,0.03796216075595333,0.030315339843189577,0.027933680293191376
26646,0,0,2.9,2,10,39,3-4,-0.495061,0.03796216075595333,0.030315339843189577,0.023141045303125055
26647,0,0,2.366,3,8,37,4-3,1.572201,0.03796216075595333,0.030315339843189577,0.01804372801179743
26649,1,0,1.5,2,10,29,3-4,-0.55912,0.03796216075595333,0.030315339843189577,0.028788416459406066
26650,0,0,3.533,3,10,29,3-4,1.909729,0.03796216075595333,0.030315339843189577,0.01804372801179743
26653,1,0,4.566,1,10,75,3-4,-0.654398,0.02535778839844347,0.038755289723973546,0.011202883419863212
26654,0,0,2.366,2,10,75,4-3,1.361493,0.02535778839844347,0.038755289723973546,0.006786653664487743
26655,1,0,3.466,1,20,59,4-3,-4.074686,0.02535778839844347,0.038755289723973546,0.027771689103027113
26656,0,0,3.233,1,10,53,3-4,0.031199,0.03796216075595333,0.030315339843189577,0.01851623108769155
26658,0,0,2.432,3,5,48,3-4,-1.475542,0.03796216075595333,0.030315339843189577,0.012499032701125457
26663,0,0,2.868,2,10,62,3-4,-0.057313,0.03796216075595333,0.030315339843189577,0.022084603586550816
26664,0,0,1.699,3,5,57,4-3,1.136183,0.03796216075595333,0.030315339843189577,0.008202138115692148
26666,0,0,2.533,2,8,50,3-4,1.010152,0.03796216075595333,0.030315339843189577,0.02288920251546342
26668,0,0,1.866,2,7,36,3-4,0.053701,0.03796216075595333,0.030315339843189577,0.014442355440524452
26669,0,0,1.699,3,3,32,3-4,0.754304,0.03796216075595333,0.030315339843189577,0.01625374320352079
26675,0,0,2.301,1,10,75,0-0,-0.063134,0.02535778839844347,0.038755289723973546,0.011669368885781734
26676,0,0,2.266,2,6,71,0-0,0.036507,0.02535778839844347,0.038755289723973546,0.011669368885781734
26678,0,0,2.634,1,10,58,0-0,0.647989,0.02535778839844347,0.038755289723973546,0.011669368885781734
26679,0,0,2.332,1,10,47,0-0,0.26044,0.02535778839844347,0.038755289723973546,0.011669368885781734
26685,0,0,4.117,1,10,73,3-4,-0.206971,0.02954692254945959,0.030912383193730818,0.026455583220755977
26688,0,0,3.633,1,10,61,3-4,-0.57914,0.02954692254945959,0.030912383193730818,0.004162854233503741
26692,0,0,2.333,3,4,37,3-4,1.564053,0.02954692254945959,0.030912383193730818,0.029609124657454702
26694,1,0,3.433,2,15,31,3-4,-0.943002,0.02954692254945959,0.030912383193730818,0.031123140914213407
26696,1,0,3.267,1,10,75,3-4,0.643682,0.02520849962944511,0.029570146204032536,0.021454977930038945
26698,0,0,2.1,2,8,62,3-4,-0.852884,0.02520849962944511,0.029570146204032536,0.021454977930038945
26699,0,0,2.4,3,8,62,0-0,-1.181874,0.02520849962944511,0.029570146204032536,0.024828366753106217
26700,1,0,3.567,1,10,70,3-4,0.770313,0.02954692254945959,0.030912383193730818,0.026455583220755977
26703,1,0,2.633,2,6,54,0-0,-0.663063,0.02954692254945959,0.030912383193730818,0.026471388121547763
26704,1,0,5.267,3,6,54,0-0,-1.701172,0.02954692254945959,0.030912383193730818,0.04051344084311447
26707,0,0,1.7,1,10,76,3-4,-0.852996,0.02520849962944511,0.029570146204032536,0.02035056920614246
26709,0,0,3.233,3,11,77,0-0,2.416358,0.02520849962944511,0.029570146204032536,0.024828366753106217
26711,0,0,2.4,1,10,42,3-4,0.675981,0.02520849962944511,0.029570146204032536,0.019249117644527598
26718,1,0,2.9,1,10,76,3-4,1.081893,0.02954692254945959,0.030912383193730818,0.02384853307064647
26721,0,0,5.15,2,9,62,3-4,-0.966098,0.02954692254945959,0.030912383193730818,0.004162854233503741
26722,1,0,4.417,3,9,62,0-0,2.440869,0.02954692254945959,0.030912383193730818,0.04051344084311447
26724,1,0,4.633,2,4,36,3-4,0.894854,0.02954692254945959,0.030912383193730818,0.014119747703627722
26727,1,0,2.683,1,20,25,3-4,-0.605839,0.02954692254945959,0.030912383193730818,0.01682001989933846
26728,0,0,2.733,2,20,25,3-4,2.963506,0.02954692254945959,0.030912383193730818,0.01682001989933846
26730,0,0,2.3,2,14,79,0-0,-0.695745,0.02520849962944511,0.029570146204032536,0.021454977930038945
26731,0,0,2,3,14,79,0-0,-0.525375,0.02520849962944511,0.029570146204032536,0.02479479854929102
26734,1,0,5.383,3,8,59,0-0,-1.615542,0.02954692254945959,0.030912383193730818,0.026109438709940674
26736,0,0,2.733,1,10,57,3-4,-0.094341,0.02520849962944511,0.029570146204032536,0.021454977930038945
26737,1,0,3.1,2,6,53,3-4,-0.640967,0.02520849962944511,0.029570146204032536,0.021454977930038945
26738,0,0,3.833,3,11,58,0-0,-0.505304,0.02520849962944511,0.029570146204032536,0.02479479854929102
26739,0,0,2.867,1,15,25,0-0,0.268412,0.02954692254945959,0.030912383193730818,0.0329127074722155
26746,0,0,3.233,3,6,49,0-0,-1.484386,0.02520849962944511,0.029570146204032536,0.02557016029769154
26749,1,0,4.617,1,10,67,3-4,-0.541951,0.02954692254945959,0.030912383193730818,0.02532856281349559
26751,0,0,3.85,3,13,70,0-0,2.332505,0.02954692254945959,0.030912383193730818,0.033862082329581183
26753,1,1,3.534,2,8,54,3-4,-2.192993,0.02954692254945959,0.030912383193730818,0.022310246173009255
26754,1,0,1.8,3,15,61,0-0,0.62891300000000006,0.02954692254945959,0.030912383193730818,0.0329127074722155
26758,0,0,2.607,1,10,61,3-4,-0.520337,0.02520849962944511,0.029570146204032536,0.02035056920614246
26762,1,0,2.833,1,10,40,3-4,0.587645,0.02520849962944511,0.029570146204032536,0.017593243849253273
26764,0,0,3.85,2,9,28,0-0,-1.628175,0.02520849962944511,0.029570146204032536,0.021454977930038945
26770,0,0,1.183,2,10,50,0-0,-0.481241,0.02520849962944511,0.029570146204032536,0.021454977930038945
26771,1,0,2.8,1,10,35,3-4,-0.555165,0.02520849962944511,0.029570146204032536,0.02035056920614246
26773,1,0,3.567,3,10,35,0-0,-1.030225,0.02520849962944511,0.029570146204032536,0.02557016029769154
26777,0,0,3.783,1,15,68,3-4,-0.411287,0.02954692254945959,0.030912383193730818,0.022724204261597984
26778,1,1,3.333,2,12,65,0-0,-1.282361,0.02954692254945959,0.030912383193730818,0.0329127074722155
26779,0,0,1.083,3,17,70,0-0,-0.508787,0.02954692254945959,0.030912383193730818,0.0329127074722155
26781,0,0,3.15,2,6,74,3-4,-0.73296,0.02520849962944511,0.029570146204032536,0.01907521519024148
26782,0,0,2.717,3,6,74,0-0,-1.198592,0.02520849962944511,0.029570146204032536,0.023030759214086403
26787,0,0,2.85,2,7,73,0-0,2.536227,0.02520849962944511,0.029570146204032536,0.021454977930038945
26789,1,0,4.217,1,10,69,0-0,-0.551828,0.02954692254945959,0.030912383193730818,0.027015114904726408
26790,0,0,3.833,2,10,69,0-0,-0.84294,0.02954692254945959,0.030912383193730818,0.0329127074722155
26791,0,0,4.783,3,10,69,0-0,-0.970968,0.02954692254945959,0.030912383193730818,0.016972526380334946
26799,0,0,2.967,1,10,69,0-0,0.639969,0.02954692254945959,0.030912383193730818,0.03029014995577007
26800,1,0,3.483,1,10,56,0-0,0.203115,0.02954692254945959,0.030912383193730818,0.02916624454943177
26801,0,0,3.083,2,4,50,0-0,1.374745,0.02954692254945959,0.030912383193730818,0.02916624454943177
26802,1,0,5.517,1,10,30,0-0,-0.41047,0.02954692254945959,0.030912383193730818,0.03699156250800241
26803,0,0,2.6,2,10,30,0-0,2.760995,0.02954692254945959,0.030912383193730818,0.037557194924817544
26804,0,0,3.18,1,10,75,0-0,0.801611,0.02520849962944511,0.029570146204032536,0.02557016029769154
26805,0,0,2.767,2,2,67,0-0,-1.068512,0.02520849962944511,0.029570146204032536,0.02557016029769154
26807,1,0,3.167,1,10,55,0-0,-0.449096,0.02520849962944511,0.029570146204032536,0.02479479854929102
26808,1,0,3.817,2,10,55,0-0,-1.021364,0.02520849962944511,0.029570146204032536,0.02479479854929102
26812,1,0,2.267,2,6,47,3-4,-0.769546,0.04686992018389902,0.035979450008574075,0.0332714671504732
26813,0,0,3.067,3,11,52,3-4,-1.218649,0.04686992018389902,0.035979450008574075,0.0332714671504732
26816,0,0,3.667,1,10,66,3-4,-0.551247,0.04024106073619201,0.03158033797941045,0.036418661648908716
26818,0,0,2.6,3,9,65,0-0,-1.057932,0.04024106073619201,0.03158033797941045,0.04213534499986845
26822,0,0,3.433,1,15,67,3-4,1.347296,0.04686992018389902,0.035979450008574075,0.038590121648542544
26823,1,0,2.7,1,10,47,4-3,-0.505018,0.04686992018389902,0.035979450008574075,0.022911433817615543
26824,1,0,1.9,2,10,47,3-4,1.197702,0.04686992018389902,0.035979450008574075,0.0227599406749797
26825,0,0,1.933,1,10,32,4-3,0.060274,0.04686992018389902,0.035979450008574075,0.022911433817615543
26826,0,0,2.233,2,5,27,3-4,-0.595236,0.04686992018389902,0.035979450008574075,0.0332714671504732
26827,0,0,1.867,3,5,27,3-4,-0.728462,0.04686992018389902,0.035979450008574075,0.0332714671504732
26833,0,0,3.1,2,7,72,3-4,3.054106,0.04024106073619201,0.03158033797941045,0.03659330730981094
26834,0,0,1.767,1,10,27,3-4,0.789567,0.04024106073619201,0.03158033797941045,0.025590197966179687
26840,0,0,3,2,13,78,3-4,-0.544671,0.04024106073619201,0.03158033797941045,0.036418661648908716
26842,0,0,3.8,1,10,61,3-4,0.797237,0.04024106073619201,0.03158033797941045,0.036418661648908716
26845,0,0,1.967,2,6,40,3-4,1.64909,0.04024106073619201,0.03158033797941045,0.036233688659336204
26852,1,0,2.733,2,4,69,4-3,-0.871402,0.04686992018389902,0.035979450008574075,0.02408091997865979
26853,0,0,2.333,3,4,69,3-4,2.641615,0.04686992018389902,0.035979450008574075,0.028925077251775233
26854,0,0,3.7,1,10,37,4-3,-0.567135,0.04686992018389902,0.035979450008574075,0.03090261333862034
26855,1,0,2.1,2,10,37,3-4,0.064243,0.04686992018389902,0.035979450008574075,0.03090261333862034
26856,0,0,2.1,3,5,32,3-4,1.138275,0.04686992018389902,0.035979450008574075,0.0332714671504732
26859,0,0,2.867,3,9,25,3-4,1.558119,0.04686992018389902,0.035979450008574075,0.0120802786762405
26865,0,0,2.567,1,10,56,3-4,0.646757,0.04024106073619201,0.03158033797941045,0.036418661648908716
26866,0,0,2.467,2,1,47,3-4,-0.329224,0.04024106073619201,0.03158033797941045,0.036418661648908716
26868,0,0,2.567,1,10,44,3-4,-0.534694,0.04024106073619201,0.03158033797941045,0.036418661648908716
26869,1,0,2.8,2,10,44,3-4,0.052159,0.04024106073619201,0.03158033797941045,0.0332982356256276
26870,1,0,4.167,3,4,38,0-0,2.116485,0.04024106073619201,0.03158033797941045,0.04213534499986845
26875,0,0,2.233,3,4,76,0-0,-1.47449,0.04024106073619201,0.03158033797941045,0.04264587485736492
26877,1,0,1.8,2,4,67,3-4,-0.884556,0.04686992018389902,0.035979450008574075,0.0332714671504732
26878,0,0,2.833,3,4,67,4-3,5.389001,0.04686992018389902,0.035979450008574075,0.0332714671504732
26880,1,0,3.567,1,10,62,3-4,1.034401,0.04024106073619201,0.03158033797941045,0.025335974340678663
26882,0,0,2.867,2,7,38,3-4,0.059821,0.04024106073619201,0.03158033797941045,0.036418661648908716
26887,0,0,2.167,3,2,61,3-4,-1.455735,0.04686992018389902,0.035979450008574075,0.025280287629468403
26892,1,1,2,2,10,50,3-4,-2.12834,0.04686992018389902,0.035979450008574075,0.0332714671504732
26893,0,0,1.9,3,17,57,3-4,-0.126687,0.04686992018389902,0.035979450008574075,0.0332714671504732
26899,1,0,2.667,1,10,55,3-4,-0.467327,0.04024106073619201,0.03158033797941045,0.03366171845872759
26900,0,0,2.633,2,10,55,0-0,-1.017154,0.04024106073619201,0.03158033797941045,0.04213534499986845
26901,1,0,4.3,3,10,55,0-0,-1.429387,0.04024106073619201,0.03158033797941045,0.04213534499986845
26905,1,1,4.233,1,10,51,3-4,-5.131577,0.04024106073619201,0.03158033797941045,0.036418661648908716
26909,1,0,1.9,3,1,27,3-4,-1.280258,0.04686992018389902,0.035979450008574075,0.025697904861466794
26917,0,0,2.233,1,10,62,3-4,1.159012,0.04686992018389902,0.035979450008574075,0.0332714671504732
26919,0,0,1.5,2,9,40,3-4,-1.260451,0.04686992018389902,0.035979450008574075,0.0332714671504732
26922,1,0,3.067,3,3,72,3-4,1.258936,0.04024106073619201,0.03158033797941045,0.025319666801925777
26925,0,0,2.333,3,2,58,3-4,0.805412,0.04024106073619201,0.03158033797941045,0.02531193058517009
26936,1,0,3.067,1,10,78,4-3,-0.982494,0.020395248825219717,0.03600033753476411,0.018861892107734684
26950,0,0,2.483,1,10,66,4-3,0.453502,0.030967027012518366,0.03102991923930809,0.02411737024354458
26952,0,0,1.567,2,9,55,3-4,0.295216,0.030967027012518366,0.03102991923930809,0.023497379223863343
26956,1,1,2.15,1,10,32,3-4,-1.456193,0.030967027012518366,0.03102991923930809,0.033020445289732546
26957,0,0,1.417,2,17,39,3-4,-0.74276,0.030967027012518366,0.03102991923930809,0.027773804758926515
26958,0,0,2.367,3,15,37,3-4,0.291491,0.030967027012518366,0.03102991923930809,0.024882887270569136
26961,0,0,1.817,2,14,74,4-3,-0.749534,0.020395248825219717,0.03600033753476411,0.03003758239351327
26962,0,0,1.533,3,14,74,0-0,2.409158,0.020395248825219717,0.03600033753476411,0.032186373619538654
26964,0,0,2,2,5,54,4-3,-0.634197,0.020395248825219717,0.03600033753476411,0.016751220680577147
26965,1,0,3.067,3,5,54,0-0,-1.523493,0.020395248825219717,0.03600033753476411,0.032186373619538654
26968,1,0,3.167,1,10,62,4-3,-0.5294,0.020395248825219717,0.03600033753476411,0.027722299516303783
26973,0,0,1.467,2,11,36,4-3,-0.144228,0.020395248825219717,0.03600033753476411,0.020939025850721434
26975,0,0,1.683,1,10,75,4-3,0.355489,0.030967027012518366,0.03102991923930809,0.019523602321351693
26979,0,0,2.167,2,4,42,3-4,0.812878,0.030967027012518366,0.03102991923930809,0.011542249109876914
26980,0,0,3.4,1,10,32,3-4,0.981608,0.030967027012518366,0.03102991923930809,0.024810960325918143
26988,0,0,1.983,2,7,65,4-3,-0.826817,0.020395248825219717,0.03600033753476411,0.029049929347351768
26989,0,0,2.75,3,7,65,0-0,1.63297,0.020395248825219717,0.03600033753476411,0.0323999026257564
26990,0,0,1.617,1,15,61,0-0,-0.581402,0.020395248825219717,0.03600033753476411,0.0323999026257564
26991,0,0,2.25,2,15,61,0-0,-0.189453,0.020395248825219717,0.03600033753476411,0.0323999026257564
26992,0,0,2.785,3,9,55,0-0,2.325355,0.020395248825219717,0.03600033753476411,0.0323999026257564
26995,0,0,1.883,2,7,72,4-3,0.815621,0.020395248825219717,0.03600033753476411,0.0321176723683501
27000,0,0,1.667,2,9,27,4-3,-0.281605,0.020395248825219717,0.03600033753476411,0.022310031921707375
27009,0,0,2.083,1,10,46,3-4,1.763042,0.030967027012518366,0.03102991923930809,0.029548933653643306
27017,0,0,2.217,1,10,75,4-3,-4.018643,0.020395248825219717,0.03600033753476411,0.028089727858290534
27019,0,0,3.75,2,2,32,3-4,-0.808473,0.030967027012518366,0.03102991923930809,0.021425259316251655
27020,1,1,2.483,3,12,42,3-4,-1.371626,0.030967027012518366,0.03102991923930809,0.03838036637727
27023,1,0,4.667,1,10,35,4-3,-0.555165,0.020395248825219717,0.03600033753476411,0.02388795534454531
27025,1,0,2.633,3,6,31,0-0,-1.03075,0.020395248825219717,0.03600033753476411,0.030452048090533666
27026,1,0,2.533,1,10,48,3-4,-0.550314,0.030967027012518366,0.03102991923930809,0.032661285127968336
27032,0,0,2.367,1,15,77,3-4,0.564651,0.020395248825219717,0.03600033753476411,0.028573211189171253
27033,0,0,1.817,2,5,67,4-3,0.555544,0.020395248825219717,0.03600033753476411,0.028573211189171253
27034,0,0,1.767,1,10,60,4-3,0.161078,0.020395248825219717,0.03600033753476411,0.028573211189171253
27035,0,0,2.017,2,4,54,3-4,-0.602259,0.020395248825219717,0.03600033753476411,0.029533412678232486
27036,0,0,1.55,3,4,54,0-0,-1.503852,0.020395248825219717,0.03600033753476411,0.030452048090533666
27047,1,1,7.9,1,10,64,3-4,-1.087783,0.020395248825219717,0.03600033753476411,0.03003758239351327
27048,1,1,3.68,2,16,70,3-4,-0.971657,0.020395248825219717,0.03600033753476411,0.03003758239351327
27050,0,0,2.683,4,13,67,0-0,-2.804273,0.020395248825219717,0.03600033753476411,0.03003758239351327
27057,1,1,2.733,1,10,33,4-3,-0.972256,0.011854745019880705,0.031098315205856455,0.03055915201594568
27067,0,0,2.933,2,6,66,4-3,-0.859208,0.035524105404837164,0.02732990886321943,0.03272037755899902
27068,1,0,2.833,3,6,66,4-3,-1.277656,0.035524105404837164,0.02732990886321943,0.03272037755899902
27074,0,0,2.667,1,10,55,3-4,2.05146,0.011854745019880705,0.031098315205856455,0.017078901897316204
27079,0,0,2.167,2,7,75,4-3,0.403666,0.035524105404837164,0.02732990886321943,0.025145049118087407
27083,0,0,2.167,2,9,30,3-4,1.287964,0.011854745019880705,0.031098315205856455,0.03055915201594568
27088,1,1,4.467,2,3,71,4-3,-1.982892,0.035524105404837164,0.02732990886321943,0.03215897095427682
27089,0,0,3.2,3,11,79,4-3,-0.132917,0.035524105404837164,0.02732990886321943,0.03645254766751111
27091,1,0,2.767,2,10,31,3-4,-0.550323,0.011854745019880705,0.031098315205856455,0.014990511909254173
27092,1,0,3,3,10,31,3-4,-1.038482,0.011854745019880705,0.031098315205856455,0.02964688976601896
27094,0,0,2.2,2,6,73,4-3,-0.133213,0.035524105404837164,0.02732990886321943,0.021225549056484813
27095,1,1,2.933,3,2,69,4-3,-2.089127,0.035524105404837164,0.02732990886321943,0.03272037755899902
27098,0,0,1.5,3,6,69,3-4,1.464808,0.011854745019880705,0.031098315205856455,0.027976177775569336
27099,0,0,3.033,1,10,62,3-4,-0.5294,0.011854745019880705,0.031098315205856455,0.024112509428529872
27100,0,0,3.067,2,10,62,3-4,-0.987499,0.011854745019880705,0.031098315205856455,0.017078901897316204
27101,1,0,3.3,3,10,62,0-0,-0.886005,0.011854745019880705,0.031098315205856455,0.033502048477292316
27106,0,0,2.133,2,9,74,4-3,1.225022,0.035524105404837164,0.02732990886321943,0.021225549056484813
27107,0,0,3.767,1,10,64,4-3,-0.568107,0.035524105404837164,0.02732990886321943,0.021225549056484813
27109,1,0,2.267,3,10,64,3-4,-0.982529,0.035524105404837164,0.02732990886321943,0.03645254766751111
27112,0,0,2.533,2,1,49,3-4,1.072807,0.011854745019880705,0.031098315205856455,0.03055915201594568
27120,1,1,2.7,2,11,78,4-3,-1.103623,0.035524105404837164,0.02732990886321943,0.03272037755899902
27124,0,0,2.433,2,8,53,3-4,-0.762506,0.011854745019880705,0.031098315205856455,0.03232040185639432
27125,0,0,1.4,3,8,53,3-4,-0.437203,0.011854745019880705,0.031098315205856455,0.024906217426899784
27128,0,0,2.833,2,12,67,4-3,4.264016,0.035524105404837164,0.02732990886321943,0.03272037755899902
27133,0,0,2.867,1,10,49,3-4,0.567482,0.011854745019880705,0.031098315205856455,0.014491651777218957
27139,0,0,3.267,1,10,44,4-3,1.168031,0.035524105404837164,0.02732990886321943,0.020162489682108473
27140,0,0,3.067,1,10,26,4-3,-0.367326,0.035524105404837164,0.02732990886321943,0.020617423308831827
27145,1,0,3.433,2,7,64,3-4,-0.83392,0.011854745019880705,0.031098315205856455,0.03055915201594568
27146,0,0,2.834,3,7,64,3-4,-1.172806,0.011854745019880705,0.031098315205856455,0.02337981146713954
27147,1,1,3.767,1,10,61,4-3,-1.130545,0.035524105404837164,0.02732990886321943,0.02647583155451992
27148,0,0,3.3,1,10,33,4-3,1.102972,0.035524105404837164,0.02732990886321943,0.02647583155451992
27154,0,0,3.533,2,5,67,3-4,-0.851986,0.011854745019880705,0.031098315205856455,0.007967508038957719
